,id,created_at,text
0,1066961322858823680,2018-11-26 07:46:17,rt @radandbougie romaine lettuce has killed 4 people this year and marijuana hasn't killed anyone ever but marijuana is the devils lettuc
1,1066961265719836673,2018-11-26 07:46:03,rt @juliahopeart yall look at this collab between @k4llist499art and myself xf0 x9f xa4 xa4 she killed it https://t.co/ti6aiwec1q'
2,1066961210485039104,2018-11-26 07:45:50,rt @ramiftfreddie i wish i could stop thinking about this https://t.co/xxh6nlsloh'
3,1066960508895383553,2018-11-26 07:43:03,rt @syd_k_ decorating the tree was a little different this year i said yes i can't wait to spend forever with my best friend xe2 x9d xa4 xef xb8 x8f https
4,1066960369552244736,2018-11-26 07:42:29,rt @maraaahy i hope brother nature had a good day
5,1066950912831156224,2018-11-26 07:04:55,rt @mistervacation don't let this bum trying to screencap viral tweets to get retweets fool you he's only trying to plug his gofundme to
6,1066949659514462209,2018-11-26 06:59:56,rt @niborahsa me waiting for my best friend to meet my gaze when i hear someone say some bullshit https://t.co/tvwhmldsk0'
7,1066945871374299137,2018-11-26 06:44:53,rt @mauiwowie_bunny listening to strangers by seven lions https://t.co/hva66btxlt'
8,1066945556759568385,2018-11-26 06:43:38,rt @fentybeauty ladies if he n can last all day and night n fits perfectly in your hand n has an extra-long flexible tip n has a smooth
9,1066945489231171585,2018-11-26 06:43:22,rt @caucasianjames just got offered a full ride to wii u
10,1066941714227580928,2018-11-26 06:28:22,rt @valkyrieioki they did surgery on a grape https://t.co/sqbvh3ualw'
11,1066941670149640192,2018-11-26 06:28:11,rt @nebiund 9th grade me wyd n nher showering n n9th grade me ndon't say it ndon't say it ndon't say it ndon't say it ndon't say it ndon't say i
12,1066941218360242177,2018-11-26 06:26:23,rt @pak_daddy_ @notyoshawty @zaddyzavage https://t.co/kyk5m8uxqy'
13,1066941187456622592,2018-11-26 06:26:16,rt @wandermeat me h n nhealthcare in the us https://t.co/adyji1pnxv'
14,1066941057693188098,2018-11-26 06:25:45,rt @chuntichino_ merry christmas n nmy brain n ndon't do it ndon't do it ndon't do it ndon't do it ndon't do it ndon't do it ndon't do it
15,1066940260096008193,2018-11-26 06:22:35,rt @roywoodjr orrrrrrrrrrrrrrrrrrrrrr the people at th band-aid factory could just do that shit for me before boxing em up im bleeding i
16,1066931236436762624,2018-11-26 05:46:44,lmao this https://t.co/i8iyutdjfk'
17,1066921146023469056,2018-11-26 05:06:38,rt @halloweenmami don't make me look like a fool
18,1066895116487426048,2018-11-26 03:23:12,why tf am i so tired already
19,1066894849750626305,2018-11-26 03:22:08,rt @aintevencare the moth memes ended too soon
20,1066894787305910272,2018-11-26 03:21:53,rt @amazlngnature big cats are still cats xf0 x9f x98 x82 https://t.co/9qudbgpf0g'
21,1066894674588184576,2018-11-26 03:21:27,rt @___achilles__ having a big bum can actually put you at more risk of getting strokes https://t.co/zmitjnztjk'
