,id,created_at,text
0,1066964621498744833,2018-11-26 07:59:23,i was about to fall asleep and my door just slowly opened looks like i won't be going to bed anytime soon xf0 x9f x98 xb3 xf0 x9f x98 xb3
1,1066954942135586816,2018-11-26 07:20:55,definitely want some nicer weather like this xf0 x9f x99 x83 xf0 x9f x99 x83 camp lookout montrose iowa https://t.co/37kxdcna8m'
2,1066949942680453121,2018-11-26 07:01:03,rt @amanda_c_rae if it involves breakfast food cute dogs or iced coffee count me in
3,1066885989904330752,2018-11-26 02:46:56,just posted a photo https://t.co/1kbcgsgsqe'
4,1065296137094144000,2018-11-21 17:29:25,rt @earnknowledge schr xc3 xb6dinger plates https://t.co/r8jjanyhul'
5,1064592871565733888,2018-11-19 18:54:54,rt @tayiorjw my first tattoo spent years planning got it drawn nine months before played around with sizing for a while picked a spot
6,1064349080502059008,2018-11-19 02:46:10,rt @xforcades2 me trying to ask for a favor nhey can u help me with this thing absolutely no pressure at all though it's ok if you can't
7,1064052432873955328,2018-11-18 07:07:23,rt @jawnfreaks i'm actually tired bro like from the bottom of my heart i am tired
8,1064052277030338560,2018-11-18 07:06:46,rt @bree_tree getting ready to go out with friends n nmy brain ndon't say it ndon't say it ndon't say it ndon't say it ndon't say it ndon't
9,1064013731619840001,2018-11-18 04:33:36,rt @yourbros20 i curved so many people for one person amp look at me now single xf0 x9f xa4 xa3 xf0 x9f xa4 xa3
10,1063882897172635649,2018-11-17 19:53:43,my sass has been real extra lately and i'm sorry to anyone who gets caught in it xf0 x9f xa4 xb7 xf0 x9f x8f xbc xe2 x80 x8d xe2 x99 x80 xef xb8 x8f xf0 x9f xa4 xb7 xf0 x9f x8f xbc xe2 x80 x8d xe2 x99 x80 xef xb8 x8f
11,1063882272439525377,2018-11-17 19:51:14,rt @lifeofagirlxo my smart mouth always gets me in trouble and if it's not that it's my facial expressions
12,1063521514002235392,2018-11-16 19:57:42,rt @_parkerh do u ever realize how truly happy u are when you're singing in the car with ur friends
13,1063131530879483905,2018-11-15 18:08:03,rt @courtlyn_riley when @iamblackbear said i got 2 moodz sleep is for the weak nsleepin for a week i felt that
14,1062966679779663872,2018-11-15 07:13:00,rt @coachdoty why athletes fail n1 false sense of ability n2 can't handle adversity n3 poor academically n4 inconsistent work ethic n5 lack o
15,1062922673729294337,2018-11-15 04:18:08,rt @slackerdook the best thing about my school is the danny devito shrine hidden behind the paper towel dispenser in one of the bathrooms
16,1062588656446246912,2018-11-14 06:10:52,rt @strickjackson are you free later n nhmmmm let's see n4 00 wallow in self pity n4 30 stare into the abyss n5 00 solve world hunge
17,1062096019129810945,2018-11-12 21:33:18,today has consisted of a lot of good and bad news but luckily the good is outweighing the bad xf0 x9f x99 x8c xf0 x9f x8f xbc
18,1061872708043108353,2018-11-12 06:45:56,rt @csilly_ me towards my ex oh well things didn't work out he's not a bad guy n nme towards my friends exes i literally fcking hate him
19,1061834008814931968,2018-11-12 04:12:10,rt @liv_steinke you go home every weekend n nokay 1st of all i love my family n2nd i have a great job n3rd i'm over drinking it's the same
20,1061778932368842752,2018-11-12 00:33:19,all i've done today is watch christmas movies and drink coffee and i couldn't be happier xf0 x9f xa4 x97 xf0 x9f xa4 x97
21,1061491297683472385,2018-11-11 05:30:21,rt @ededuardoneddie @loganhector3 @jackleslie_5 @spencerhughes @sportscenter https://t.co/shnmmkeva5'
22,1061490957932265472,2018-11-11 05:29:00,rt @nick_lesser baylor nothing but thugs obviously reaching around the ref to throw a weak punch into a helmet smart https://t.co/ytxu...'
23,1061443309284016128,2018-11-11 02:19:40,@c_mcmillen4 pretty sure mine was a better right hook xf0 x9f x98 x82 xf0 x9f x98 x85 https://t.co/jss5i9x9na'
24,1061441590672134144,2018-11-11 02:12:50,@rachferg24 so so proud of you xf0 x9f x92 x95
25,1060580275258908672,2018-11-08 17:10:16,decided to switch it up from the blonde xf0 x9f x98 x8b https://t.co/zpdqe3igfl'
