,id,created_at,text
0,1067115787884859394,2018-11-26 18:00:04,join our amazing dating group get relationship advice meet people share stories click the join button below https://t.co/cdao1npomv'
1,1067105520107118594,2018-11-26 17:19:16,my relationship with depression https://t.co/u8jpzwv4ox'
2,1066753444751597572,2018-11-25 18:00:15,what words do you need to remember on your bad days xf0 x9d x91 xba xf0 x9d x92 x89 xf0 x9d x92 x82 xf0 x9d x92 x93 xf0 x9d x92 x86 xf0 x9d x92 x95 xf0 x9d x92 x90 xf0 x9d x92 x94 xf0 x9d x92 x89 xf0 x9d x92 x90 xf0 x9d x92 x98 xf0 x9d x92 x9a xf0 x9d x92 x90 xf0 x9d x92 x96 xf0 x9d x92 x93 xf0 x9d x91 xba xf0 x9d x92 x96 xf0 x9d x92 x91 xf0 x9d x92 x91 xf0 x9d x92 x90 xf0 x9d x92 x93 xf0 x9d x92 x95 https://t.co/ehpday3ohi'
3,1066717115116331010,2018-11-25 15:35:53,this is scary https://t.co/jskrm4jfuj'
4,1066380901922295808,2018-11-24 17:19:54,excuse my depression https://t.co/okqqx49fvl'
5,1066058835993882624,2018-11-23 20:00:07,calling all crafters join our group and start selling nhttps t co rozb 4oeygv https://t.co/nulsvndbrk'
6,1065661737033244672,2018-11-22 17:42:11,10 celebrities who suffered depression https://t.co/xec6fxo1ok'
7,1065341599406796801,2018-11-21 20:30:05,we've gotten so many responses to create more focused groups centered around religion if you are interested in joi https://t.co/zmbnkdofti
8,1065334056081010688,2018-11-21 20:00:06,come join our natural remedies group click the join button below nhttps t co tvl 3q8bmxz https://t.co/vjm4t0x8bw'
9,1064579149426237442,2018-11-19 18:00:22,join our amazing dating group get relationship advice meet people share stories click the join button below https://t.co/hoodmfllt2'
10,1064210409908043778,2018-11-18 17:35:08,ocd and anxiety two best friends https://t.co/inu5oy3vcc'
11,1063522108226093056,2018-11-16 20:00:04,calling all crafters join our group and start selling nhttps t co rozb 4owa5v https://t.co/j401djchuo'
12,1063491200244695042,2018-11-16 17:57:15,i want to introduce you to my anxiety https://t.co/envnpjow6b'
13,1063243528812339201,2018-11-16 01:33:06,my job triggered depression https://t.co/kknhgt2vk4'
