,id,created_at,text
0,1067105521344413696,2018-11-26 17:19:16,@thetimeladies_ something that's bigger on the inside
1,1067096704070098944,2018-11-26 16:44:14,rt @parislees saw margaret thatcher trending and feared the worst
2,1067066940898902016,2018-11-26 14:45:58,rt @thedoct37153482 @thetimeladies_ a gif version for anyone who wants it https://t.co/qywpldgym4'
3,1067056686718959616,2018-11-26 14:05:13,@nathwrites as the actress said to the bishop
4,1067056365624066051,2018-11-26 14:03:57,#nooneeverwantstotalkabout that thing on your face n njennifer i m only saying this because i m your friend but https://t.co/ywv95lvytc'
5,1067048932780503040,2018-11-26 13:34:25,@dani21013 my pleasure my friend vanessa made it years back but it has been reposted by others many times since
6,1067047405818908674,2018-11-26 13:28:20,@dani21013 a friend of mine made this video a few years ago it's elijah wood falling down a lot to the tubthumping https://t.co/01gnsnentc
7,1067042974733877248,2018-11-26 13:10:44,@fluffiesforlife and the deadly vines swinging in faces but apart from those minor quibbles great fun
8,1066992485476573184,2018-11-26 09:50:06,@snowandbeach if it's not wine and a movie or good tv it's a mug of tea a book and some classical music on in https://t.co/qyveqbnbtk
9,1066978025231781890,2018-11-26 08:52:39,@drwhoonline @realmattlucas i was thinking last night how much i would love nardole and the thirteenth doctor to meet
10,1066975299072663552,2018-11-26 08:41:49,@johnnyspandrell https://t.co/varitakwk2'
11,1066972737116221440,2018-11-26 08:31:38,scapegoat sounds like a rural bandit's getaway vehicle
12,1066811595110658048,2018-11-25 21:51:19,just re-watched #vengeanceonvaros my favourite @sawboneshex story closely followed by mark of the rani na gen https://t.co/vkj0cxu2mp'
13,1066794590479339521,2018-11-25 20:43:45,rt @janeygodley i think this relationship will work https://t.co/wkpyffmurs'
14,1066794097896288258,2018-11-25 20:41:47,@freefanaddict @saminspired i concur too many negative people out there who are determined to spread their negativ https://t.co/f0rccbagzy'
15,1066793573247582208,2018-11-25 20:39:42,@russty_russ i will add that i used to have a crush on anneka rice treasure hunt was gold tv i enjoyed challenge anneka too xf0 x9f x91 x8d
16,1066792748798353408,2018-11-25 20:36:26,@russty_russ finding her way out of the wind tunnel
17,1066791851024441347,2018-11-25 20:32:51,eight down two to go ni have really enjoyed this season of #doctorwho really solid stuff enjoyable stories sup https://t.co/fu7zhskdzw'
18,1066776451805003783,2018-11-25 19:31:40,rt @forest_fr1ends f k you darren i dont even know who you are anymore i'll be back for the rest of my things later n bu xe2 x80 x95 but all i
19,1066454390851215360,2018-11-24 22:11:55,@disappointment of course it is that episode the mouse mill or as everyone knows it the chocolate biscuit factory episode sublime
20,1066453403235221504,2018-11-24 22:07:59,the best episode of tv ever nfight me n #bagpuss https://t.co/dslbxptw5j'
21,1066413808091099136,2018-11-24 19:30:39,may i add the sleeve notes by stewart lee are masterful mentioning proust the wicker man and bagpuss all together is simply sublime
22,1066408298310746112,2018-11-24 19:08:45,@rachelrileyrr you are fabulous
23,1066407597362896898,2018-11-24 19:05:58,an early christmas present from one of my best friends @blackwyvernarts what a glorious presentation can't wai https://t.co/vxvyd1suol'
24,1066242797483827201,2018-11-24 08:11:07,@jikster2009 @jk_rowling i hope you enjoy it as much as i did xf0 x9f x91 x8d
25,1066240069214920704,2018-11-24 08:00:16,last night i went to see #fantasticbeaststhecrimesofgrindelwald i thoroughly enjoyed it nthe first movie was a s https://t.co/x13kaivps5'
26,1066228931098042369,2018-11-24 07:16:01,rt @elleohhell i hope the shazam movie has a joke about him being able to name any song he hears
27,1066226793152163840,2018-11-24 07:07:31,@pete_coxon in the two years i have been living in sheffield i have had more unwanted run ins with unsavoury and a https://t.co/vetqd6kr82'
28,1066011323937509377,2018-11-23 16:51:19,rt @chrysalis1973 better to remain silent and be thought a fool than to speak out and remove all doubt nexhibit a https://t.co/geqgjk00...'
29,1066010346463379456,2018-11-23 16:47:26,@dyslexio @marquisdelard that says it all
30,1066008922031566848,2018-11-23 16:41:47,@dyslexio @marquisdelard i just tasted a bit of sick in my mouth
31,1066006204458180608,2018-11-23 16:30:59,@beardedwhovian the mind robber
32,1066003365790920706,2018-11-23 16:19:42,@beardedwhovian hmmm seeds of doom
33,1065995580676206593,2018-11-23 15:48:46,i see #amazonwearenotrobots is trending n n #doctorwhoday #doctorwho #kerblam https://t.co/5zghjw7bta'
34,1065993833660514306,2018-11-23 15:41:49,@irenewildthyme superb cameos
35,1065993670703357952,2018-11-23 15:41:10,@fluffiesforlife @jfmouthonlegs @minettalane as much as i love him peter was my doctor as a kid he did break my h https://t.co/crqtpndt4s'
36,1065991959267938304,2018-11-23 15:34:22,it's the 55th anniversary of #doctorwho and i want to confess that i love black orchid and no one can stop me fro https://t.co/tidtropg5o
37,1065966157872721921,2018-11-23 13:51:51,@peripatenic get out sue
38,1065964909249392640,2018-11-23 13:46:53,@peripatenic oh i ll change them they re only in the loft
39,1065964003325878272,2018-11-23 13:43:17,@peripatenic all those years ago when we only had one ninety-minute best of video i practically wore it out as https://t.co/zb5yu9lycr
40,1065963585472475137,2018-11-23 13:41:38,@geoffshadbold i think lenny the lion was my first gay icon
41,1065963363379892225,2018-11-23 13:40:45,@peripatenic chambermaid chambermaid i love that sketch
42,1065961493722800129,2018-11-23 13:33:19,oh how i miss #victoriawood here she is singing the theme to her wonderful sitcom #dinnerladies nhttps t co r1ykavs5oa
43,1065951657941508096,2018-11-23 12:54:14,@bfi brilliant person genius
44,1065926850722127873,2018-11-23 11:15:39,rt @christeldee #doctorwho is 55 years old today and every single episode has told us something new and exciting about the doctor's world
45,1065910520530771968,2018-11-23 10:10:46,@supermariomugan i love pigeons and i did ask after its welfare but he was so drugged up i don't think he unde https://t.co/sokprjysfc
46,1065909730516840449,2018-11-23 10:07:38,@supermariomugan the pigeon was the girl so no
47,1065908465657360385,2018-11-23 10:02:36,@posteschild as much as i love animals more than people no i did not kiss his pigeon sounds like a horrendous euphemism
48,1065897098779025409,2018-11-23 09:17:26,@pastpostcard @booksellercrow i love the book bought one as a present but had to buy one for myself too
49,1065896274526900224,2018-11-23 09:14:09,@blogtorwho @bbcdoctorwho that's lovely i love hearing how people discover the show xe2 x9d xa4 xef xb8 x8f xe2 x9d xa4 xef xb8 x8f
50,1065890239883956224,2018-11-23 08:50:11,@beardedwhovian sad but true
51,1065885127329415168,2018-11-23 08:29:52,on a lighter note this time five years ago i was doing a #doctorwho marathon leading up to the day of the doct https://t.co/vdtre8bnuj
