,id,created_at,text
0,1066930188339040256,2018-11-26 05:42:34,rt @takecarept2 just like grammar used to make https://t.co/xkaaoillf5'
1,1066910540503625728,2018-11-26 04:24:29,i sent a photo to my coworker of me playing dead and told her to send it to my boss and let her know i can't come i https://t.co/crihiblnmp'
2,1066904410356371457,2018-11-26 04:00:08,a cozy mom https://t.co/tiuxgg1upf'
3,1066819238726385664,2018-11-25 22:21:41,rt @michaelktweets xf0 x9f x8c xbd why did the tomato blush n n xf0 x9f x8d x85 why n n xf0 x9f x8c xbd because he saw the salad dressing n n xf0 x9f x8d x85 lol n n xf0 x9f x8d x87 i just had surgery
4,1066787166347554817,2018-11-25 20:14:15,rt @art_relatable by warren_photographic https://t.co/wnzhna5epa'
5,1066537070875750400,2018-11-25 03:40:27,rt @leonardcowalski what ur birthday says about u njan born in january nfeb born in february nmar born in march napr born in april nmay b
6,1066501097467072512,2018-11-25 01:17:30,@templetontricia the school that turned bad kids into theatre nerds xf0 x9f x98 x82
7,1066453766457704448,2018-11-24 22:09:26,travis felt eli kick for the first time and was like oh man it's like an alien in there
8,1066452265324679168,2018-11-24 22:03:28,rt @savanawinterton the most powerful choice you'll ever make is to be happy despite your circumstances
9,1066423344483000321,2018-11-24 20:08:33,this girl's steady subtweeting her bf when she's mad like it's gonna fix it xf0 x9f x92 x80 xf0 x9f x92 x80
10,1066100639216746496,2018-11-23 22:46:14,rt @baby_giorno oh my fucking god its goku its really him its fucking goku https://t.co/o4rsmf3zfr'
11,1065845799911866368,2018-11-23 05:53:35,xf0 x9f x98 xae https://t.co/6mpomnjqhi'
12,1065815775729131520,2018-11-23 03:54:17,awe this thanksgiving was the first day i could really feel eli's kicks from the inside and when i put my hand on m https://t.co/rjx41o5rzx'
13,1065725682674737152,2018-11-22 21:56:17,wow being pregnant on thanksgiving makes this holiday so easy
14,1065656522800287744,2018-11-22 17:21:28,rt @takecarept2 having coworkers is so funny because we know everything about each other yet we don't hang out outside of work
15,1065642777898336256,2018-11-22 16:26:51,rt @lowiifee he don't bite nthe dog https://t.co/9agjqmfvup'
16,1065642516047900678,2018-11-22 16:25:49,rt @freetrendy_ obviously not him https://t.co/vzcsyqcudo'
17,1065642421420257286,2018-11-22 16:25:26,rt @candacetheangel me h n nperson with airpods https://t.co/ovps98l2lw'
18,1065641065858899968,2018-11-22 16:20:03,yesterday i showed my step-bro my belly and he goes wow you're looking pregnant but you also look fat xf0 x9f x98 x90
19,1065444878614753280,2018-11-22 03:20:28,rt @freetrendy_ a girl knows when another girl likes her boyfriend lmao
20,1065050690689658881,2018-11-21 01:14:07,travis and i's baby eli is 20 weeks xf0 x9f x98 x8d #halfway https://t.co/x6ziibpazv'
21,1065042963137474572,2018-11-21 00:43:24,rt @stephenjmolloy wtf https://t.co/taweovqmtp'
22,1064760484392513538,2018-11-20 06:00:56,@supermob21 what about that ring tho https://t.co/7pxu7kl8n4'
23,1064760089733672960,2018-11-20 05:59:22,@supermob21 https://t.co/qptkp2ubbq'
24,1064758594762096641,2018-11-20 05:53:25,@supermob21 https://t.co/iyxcwmxuob'
25,1064758209691435008,2018-11-20 05:51:54,@supermob21 https://t.co/pmd934qad5'
26,1064757832455737344,2018-11-20 05:50:24,me waiting on my ring like https://t.co/rtnahzttal'
27,1064756698517262337,2018-11-20 05:45:53,travis is the best boyfriend n baby daddy xf0 x9f x91 xb6 xf0 x9f x8f xbb xf0 x9f x92 x99
28,1064198838439854081,2018-11-18 16:49:09,rt @yourlocalemodad not a person in sight just cellphones living in the moment https://t.co/tkybmy4z6g'
29,1064198697943212032,2018-11-18 16:48:36,rt @noelsznn when you finally fell asleep but your girl just woke up https://t.co/7ah1meyvmu'
30,1063587010013814784,2018-11-17 00:17:58,rt @kaelamarie7 pulls long hair off of my bf knowing good and well it's mine n nmy brain ndon't say it ndon't say it ndon't say it ndon't say
31,1063272458906677249,2018-11-16 03:28:03,i went from 104lbs first trimester to 123lbs today xf0 x9f x98 xae
32,1063269074975825921,2018-11-16 03:14:36,19 weeks two days xf0 x9f x92 x99 xf0 x9f x91 xb6 xf0 x9f x8f xbb https://t.co/qgxau7tsal'
33,1063244567489781760,2018-11-16 01:37:13,rt @rauss_mc noticed there was a fly on our flight and it full on blew my mind that lad has no clue that he's full on emigrated will nev
34,1062904790626246656,2018-11-15 03:07:04,rt @virginiamalynn is drinking pickle juice weird n nrt for no bottoms up nlike for wtf yes
35,1062800170155417606,2018-11-14 20:11:21,this is miguel in a nutshell https://t.co/bd8wmeplyh'
36,1062535843062210560,2018-11-14 02:41:00,rt @theryanparker the marvel homepage right now with an amazing quote from stan lee https://t.co/lqnnf255m1'
37,1062499432028090370,2018-11-14 00:16:19,@supermob21 for real for real https://t.co/tu9x0ltfv2'
38,1062235024186056705,2018-11-13 06:45:39,pregnancy may be able to make your breasts bigger but nobody talks about how veiny they get xf0 x9f x98 x94
39,1062143884569051137,2018-11-13 00:43:30,rt @boujeesiut she's so brave lt 3 thank you for sharing her story https://t.co/incm9wubsr'
40,1062121101810155520,2018-11-12 23:12:58,rt @blargmyshnoople fuck beer pong we playin dog cheese https://t.co/y2kcjycrw1'
41,1062120569594896384,2018-11-12 23:10:51,rt @xforcades2 me on facetime with my best friend https://t.co/g6tuapj4wz'
42,1061716587705708545,2018-11-11 20:25:34,rt @osakaromen a psychology professor said if you are in love with someone you won t be interested in someone else if you are then you
43,1061715974494269440,2018-11-11 20:23:08,rt @confused it blows my mind that there are people that don't wear glasses contacts like they can literally see with no help like they
44,1061668011738890240,2018-11-11 17:12:33,@alexgracewright hot tamale hot mama xf0 x9f x98 xa9 xf0 x9f x92 x8d
45,1061396800026894337,2018-11-10 23:14:51,@supermob21 ur mom
46,1061077098717212673,2018-11-10 02:04:28,i put honey butter and dip it in queso lmaooo idk why xf0 x9f x98 xa9 https://t.co/0p9amhjddc'
47,1061076559627501568,2018-11-10 02:02:20,rt @catsu meowzart https://t.co/m45tiq24ns'
48,1060406723704438784,2018-11-08 05:40:38,rt @alezander me after i put the fitted sheet on my bed by myself https://t.co/gjaebndwwl'
49,1060378847089176576,2018-11-08 03:49:52,rt @ruckin_ me hi n ngirl who's obsessed with horoscopes and astrology https://t.co/inbqusdtfu'
